3.588;1.44;0.06;1.06;24;8149;29.5;-77.3;10.4;0;0;0
3.606;0.241;0.01;0.3;24.1;8149;29.6;-77.9;10.3;0;0;0
3.62;3.63;0.15;1.7;24.2;8183;29.6;-78.9;10.9;0;0;0
3.651;0.242;0.01;0.51;24.2;8265;29.6;-80.9;10.3;0;0;0
3.683;0.968;0.04;0.82;24.2;8202;29.6;-79.2;10.3;0;0;0
3.696;1.446;0.06;1.39;24.1;8203;29.6;-78.7;10.3;0;0;0
3.715;2.892;0.12;1.57;24.1;8290;29.6;-78.2;10.9;0;0;0
3.746;0.241;0.01;0.24;24.1;8342;29.6;-80.1;10.5;0;0;0
3.776;1.694;0.07;1.04;24.2;8452;29.6;-78.6;10.8;0;0;0
3.794;0.24;0.01;0.31;24;8470;29.6;-77.9;10.5;0;0;0
3.806;3.615;0.15;1.82;24.1;8488;29.6;-78.7;11.4;0;0;0
3.844;0.482;0.02;0.53;24.1;8532;29.6;-80.9;10.7;0;0;0
3.875;1.92;0.08;1.21;24;8630;29.7;-82;11;0;0;0
3.887;0.482;0.02;0.22;24.1;8630;29.6;-82.1;10.8;0;0;0
3.907;2.904;0.12;1.8;24.2;8702;29.7;-82.8;11.3;0;0;0
3.936;0.241;0.01;0.12;24.1;8730;29.6;-84.1;10.9;0;0;0
3.966;1.928;0.08;0.91;24.1;8823;29.6;-84.4;11.2;0;0;0
3.986;0.72;0.03;0.48;24;8823;29.7;-84.7;11.2;0;0;0
3.997;4.82;0.2;2.22;24.1;8845;29.7;-84.8;11.8;0;0;0
4.026;0.482;0.02;0.4;24.1;8937;29.7;-84.5;11.3;0;0;0
4.056;1.928;0.08;1.1;24.1;9032;29.7;-84.1;11.5;0;0;0
4.075;0.241;0.01;0.22;24.1;9032;29.7;-84.1;11.4;0;0;0
4.095;2.892;0.12;1.38;24.1;9107;29.7;-84.5;11.8;0;0;0
4.126;0.48;0.02;0.34;24;9132;29.7;-83.8;11.4;0;0;0
4.156;2.169;0.09;1.17;24.1;9243;29.7;-84.7;11.8;0;0;0
4.165;0.242;0.01;0.31;24.2;9247;29.7;-84.8;11.7;0;0;0
4.186;2.41;0.1;1.32;24.1;9319;29.7;-84.8;12;0;0;0
4.217;0.24;0.01;0.22;24;9337;29.7;-85.4;11.7;0;0;0
4.246;2.169;0.09;1.18;24.1;9433;29.7;-85.4;12;0;0;0
4.265;0.48;0.02;0.32;24;9444;29.6;-86.3;11.8;0;0;0
4.276;4.598;0.19;1.96;24.2;9471;29.6;-86.2;12.5;0;0;0
4.313;0.482;0.02;0.41;24.1;9538;29.7;-85.9;12;0;0;0
4.339;2.41;0.1;1.11;24.1;9632;29.7;-85.4;12.3;0;0;0
4.355;0;0;0.31;24.1;9657;29.7;-85.5;12.2;0;0;0
4.371;3.146;0.13;1.41;24.2;9720;29.7;-84.8;12.4;0;0;0
