5.488;3.146;0.13;1.27;24.2;11917;30;-83.4;15.2;0;0;0
5.518;0.241;0.01;0.11;24.1;11954;29.9;-81.3;14.9;0;0;0
5.55;2.178;0.09;0.91;24.2;12039;29.8;-79.5;15.2;0;0;0
5.564;0.482;0.02;0.19;24.1;12042;29.9;-78.8;15;0;0;0
5.579;4.338;0.18;1.66;24.1;12076;29.9;-78.5;15.6;0;0;0
5.61;0.241;0.01;0.22;24.1;12139;29.9;-77.8;15.3;0;0;0
5.643;2.178;0.09;0.85;24.2;12245;29.9;-77.2;15.5;0;0;0
5.658;0.241;0.01;0.14;24.1;12246;29.9;-77.1;15.3;0;0;0
5.675;4.338;0.18;1.52;24.1;12301;29.9;-76.8;15.6;0;0;0
5.707;0.241;0.01;0.1;24.1;12331;29.9;-76.5;15.5;0;0;0
5.738;2.662;0.11;1.07;24.2;12430;29.9;-77;15.6;0;0;0
5.748;0;0;0.14;24.1;12442;29.9;-77.3;15.6;0;0;0
5.767;0.482;0.02;0.28;24.1;12424;29.9;-77.4;15.5;0;0;0
5.8;1.446;0.06;0.93;24.1;12402;29.9;-77.5;15.5;0;0;0
5.829;2.892;0.12;1.14;24.1;12525;29.9;-77.6;15.9;0;0;0
5.845;0;0;0.1;24.1;12555;29.9;-77.7;15.8;0;0;0
5.859;4.338;0.18;1.52;24.1;12601;29.9;-77.4;16.2;0;0;0
5.894;0.239;0.01;0.11;23.9;12675;29.9;-77.5;15.8;0;0;0
5.928;2.178;0.09;0.91;24.2;12743;29.9;-77.7;16;0;0;0
5.938;0.482;0.02;0.03;24.1;12736;30;-77.8;15.8;0;0;0
5.957;3.872;0.16;1.41;24.2;12801;30;-77.8;16.3;0;0;0
5.984;0.241;0.01;0.15;24.1;12858;29.9;-78.1;16.1;0;0;0
6.016;2.169;0.09;0.72;24.1;12957;30;-77.9;16.3;0;0;0
6.033;0;0;-0.12;24.1;12963;29.9;-77.9;16.2;0;0;0
6.049;4.579;0.19;1.66;24.1;13004;30;-77.8;16.6;0;0;0
6.08;0;0;0.03;24.1;13061;30;-77.8;16.3;0;0;0
6.11;2.169;0.09;0.85;24.1;13147;30.1;-79.3;16.6;0;0;0
6.128;0.484;0.02;0.18;24.2;13143;30;-80.5;16.3;0;0;0
6.145;4.598;0.19;1.62;24.2;13186;30;-80.7;16.8;0;0;0
6.178;0;0;0.12;24.2;13230;30;-82.3;16.7;0;0;0
6.209;2.4;0.1;0.77;24;13354;30;-81.2;17;0;0;0
6.218;0.241;0.01;0.16;24.1;13377;30;-81;16.9;0;0;0
6.239;2.651;0.11;1.02;24.1;13442;30;-81.4;17;0;0;0
6.269;0.241;0.01;0.12;24.1;13440;30;-82.3;16.8;0;0;0
6.299;2.904;0.12;1.05;24.2;13522;30;-82.7;16.9;0;0;0
6.318;0.241;0.01;0.12;24.1;13520;30;-81.7;16.9;0;0;0
6.329;6.266;0.26;1.84;24.1;13548;30;-81.1;17.7;0;0;0
6.36;0.723;0.03;0.31;24.1;13655;30;-83.2;17;0;0;0
6.398;1.694;0.07;0.7;24.2;13768;30;-83.4;17.4;0;0;0
6.408;0.482;0.02;0.16;24.1;13777;30;-83.9;17.1;0;0;0
6.428;3.133;0.13;1.3;24.1;13827;30.1;-83.9;17.5;0;0;0
6.46;0.48;0.02;0.26;24;13826;30;-83.8;17.2;0;0;0
6.489;2.892;0.12;0.97;24.1;13922;30.1;-83.5;17.7;0;0;0
6.499;0.482;0.02;0.17;24.1;13941;30;-83.7;17.4;0;0;0
6.518;0;0;-0.01;24.1;13941;30.1;-83.8;17.4;0;0;0
6.549;1.205;0.05;0.6;24.1;13900;30;-82;17.5;0;0;0
6.579;2.892;0.12;1;24.1;14034;30;-80.3;17.8;0;0;0
6.598;0.242;0.01;0.18;24.2;14062;30;-79.7;17.6;0;0;0
6.609;5.082;0.21;1.67;24.2;14093;30;-79.1;18.1;0;0;0
6.641;0.24;0.01;0.25;24;14171;30;-78.7;17.7;0;0;0
6.673;1.92;0.08;0.62;24;14259;30;-78.6;17.9;0;0;0
6.688;0.241;0.01;0.2;24.1;14256;30.1;-79.4;17.7;0;0;0
6.704;4.338;0.18;1.35;24.1;14303;30.1;-80.1;18.2;0;0;0
6.737;0.482;0.02;0.14;24.1;14329;30;-80.9;17.8;0;0;0
6.769;2.892;0.12;0.89;24.1;14421;30;-80.4;18.1;0;0;0
6.784;0.241;0.01;0.19;24.1;14418;30;-80;18.1;0;0;0
6.8;5.543;0.23;1.7;24.1;14466;30;-79.7;18.4;0;0;0
6.829;0;0;0.12;24.1;14529;30;-79.5;18.3;0;0;0
6.859;2.651;0.11;0.8;24.1;14650;30;-79.2;18.5;0;0;0
6.88;0.241;0.01;0.14;24.1;14668;30;-79;18.2;0;0;0
